Time (days),Sucrose input (mol of sucrose),Final deficit in sucrose of the whole root system (mol of sucrose),Cumulated amount of C present in the root-soil system (mol of C),Cumulated amount of C that has been respired by roots (mol of C),Cumulated amount of C that has been degraded in the soil (mol of C),Root structural mass (g),Root necromass (g),Root length (m),Root surface (m2),Total root hairs mass (g),Total living root hairs surface (m2),Sucrose in the root (mol of sucrose),Hexose in the mobile pool of the roots (mol of hexose),Hexose in the reserve pool of the roots (mol of hexose),Hexose in the soil (mol of hexose),Mucilage in the soil (mol of hexose),Cells in the soil (mol of equivalent-hexose),Deficit of sucrose in the root (mol of sucrose),Deficit of hexose in the mobile pool of the roots (mol of hexose),Deficit of hexose in the soil (mol of hexose),Deficit of mucilage in the soil (mol of hexose),Deficit of cells in the soil (mol of hexose),CO2 originating from root growth (mol of C),CO2 originating from root maintenance (mol of C),Structural mass produced (g),Hexose unloaded from phloem (mol of hexose),Sucrose reloaded in the phloem (mol of hexose),Hexose mobilized from reserve (mol of hexose),Hexose stored as reserve (mol of hexose),Hexose emitted in the soil (mol of hexose),Hexose taken up from the soil (mol of hexose),Mucilage secreted in the soil (mol of hexose),Cells release in the soil (mol of equivalent-hexose),Total rhizodeposition (mol of hexose),Hexose degraded in the soil (mol of hexose),Mucilage degraded in the soil (mol of hexose),Cells degraded in the soil (mol of equivalent-hexose),Concentration of hexose in the main root tip (mol of hexose per g),Soil temperature (degree Celsius)
1.333333344,1.8000000143999998e-06,0.0,0.0006894437640560118,3.2951422199752313e-06,1.2528855057255122e-07,0.00037475891841678906,0.0,0.009737915809600702,2.106236012332663e-05,2.9342757301461173e-06,9.780919100487054e-06,3.630438112882304e-05,3.190193538238076e-05,1.888465970734676e-06,6.211770992428038e-06,4.815197376249317e-09,3.2576959213143867e-09,0.0,0.0,0.0,0.0,0.0,1.2076396411656366e-07,5.093553431458071e-09,1.1599290444775346e-05,1.7517042680682826e-06,0.0,4.3617825085448285e-07,4.941747030783598e-07,3.5184513374644783e-07,1.3008396756908217e-10,2.4314509246537933e-10,1.2048213503659354e-10,3.5207867700638073e-07,1.2629550262991291e-09,2.4692455706933984e-11,5.5799781362949165e-12,0.023761468792736877,10
1.375000011,1.8000000143999998e-06,0.0,0.0007109073675155862,3.422664816306317e-06,1.333350892255447e-07,0.0003859401888559701,0.0,0.010028455313346491,2.1701289862708405e-05,3.3860582101072144e-06,1.128686070035738e-05,3.7216410347676124e-05,3.31663864761219e-05,1.9466312353303865e-06,6.573759167200126e-06,5.034671847830149e-09,3.369401289704496e-09,0.0,0.0,0.0,0.0,0.0,1.2227151670703742e-07,5.251079624047957e-09,1.1633052919142184e-05,1.7759415910938197e-06,0.0,4.4961265939824675e-07,5.077779239939576e-07,3.6343134717750495e-07,1.3478405573412235e-10,2.4639816028322087e-10,1.1748310550333187e-10,3.636604443875574e-07,1.308388349683302e-09,2.69236887023894e-11,5.777737113222414e-12,0.025974831165113035,10
1.416666678,1.8000000143999998e-06,0.0,0.0007323761022721441,3.5450059666152163e-06,1.4165387074956736e-07,0.0003971206753657289,0.0,0.010318974447093489,2.234017480612319e-05,3.7165976495277837e-06,1.2388658831759279e-05,3.811691485380274e-05,3.444456309115905e-05,2.004186365076283e-06,6.9465402188019525e-06,5.253506820178791e-09,3.4829111891651047e-09,0.0,0.0,0.0,0.0,0.0,1.169340846983613e-07,5.4070656105380406e-09,1.1511025949179288e-05,1.7989910165467569e-06,0.0,4.6290614533302456e-07,5.204612750789209e-07,3.74272007436747e-07,1.3927886005776075e-10,2.4764990536873526e-10,1.1948157891393527e-10,3.7449986006097197e-07,1.3516769748636931e-09,2.8814933020091464e-11,5.971679453326686e-12,0.02825191402738802,10
1.458333345,1.8000000143999998e-06,0.0,0.0007538451603735011,3.6667827852351854e-06,1.5024377206182213e-07,0.00040830149458695805,0.0,0.010609502226175202,2.2979078761622e-05,4.030687265744112e-06,1.3435624219147037e-05,3.900682868366304e-05,3.57332593046622e-05,2.0616609092635107e-06,7.330113226301425e-06,5.471587179196864e-09,3.599418685708395e-09,0.0,0.0,0.0,0.0,0.0,1.1621394244227096e-07,5.562876177698317e-09,1.149490883744551e-05,1.8201723690793932e-06,0.0,4.761810184526555e-07,5.336555626398833e-07,3.8511159005908953e-07,1.4377230577569988e-10,2.487486305005428e-10,1.2267918992909107e-10,3.853392455737435e-07,1.3948102538408568e-09,3.066827148247014e-11,6.171693385800755e-12,0.030533792428107987,10
1.5000000119999999,1.8000000143999998e-06,0.0,0.0007753122047040246,3.7902338169302e-06,1.5911018872428275e-07,0.0004194828493727884,0.0,0.010900043921624854,2.3618013320812304e-05,4.379192305608276e-06,1.459730768536092e-05,3.988677072194264e-05,3.703046771908646e-05,2.1193102083919835e-06,7.724601977642754e-06,5.689302237844664e-09,3.718276297785904e-09,0.0,0.0,0.0,0.0,0.0,1.1773186550760648e-07,5.719166187408201e-09,1.1529859825694533e-05,1.840115952240791e-06,0.0,4.894962546531055e-07,5.471455537815783e-07,3.960758326266472e-07,1.4835768336756906e-10,2.503500250797897e-10,1.2523515410475387e-10,3.963030601224642e-07,1.4387236019508696e-09,3.2634966431990634e-11,6.377542027245117e-12,0.0327868085370263,10
1.541666679,1.8000000143999998e-06,0.0,0.0007967772310400347,3.9153581292561325e-06,1.6825826519677336e-07,0.00043066455723415463,0.0,0.011190594791558886,2.4256968055747518e-05,4.762119136170902e-06,1.5873730453903004e-05,4.07571848653642e-05,3.833528223797748e-05,2.1771333818516274e-06,8.130026379493738e-06,5.9069833880782115e-09,3.838839920667312e-09,0.0,0.0,0.0,0.0,0.0,1.1924839706630894e-07,5.87591525962371e-09,1.1564634691928827e-05,1.8591717419568783e-06,0.0,5.028516505402079e-07,5.606748239998519e-07,4.070608059347729e-07,1.5302731715985613e-10,2.523967099259677e-10,1.271507086422349e-10,4.072873260361812e-07,1.4833767666285214e-09,3.471555969241942e-11,6.587085760826601e-12,0.034990719810938924,10
1.5833333459999999,1.8000000143999998e-06,0.0,0.0008182402352229495,4.042154892654769e-06,1.7769298133951848e-07,0.00044184645688761604,0.0,0.011481150645110877,2.489593375023103e-05,5.17947227784959e-06,1.7264907592831967e-05,4.161848300180155e-05,3.964688747393718e-05,2.2351296458273283e-06,8.546379486747908e-06,6.124904689012942e-09,3.960467770513803e-09,0.0,0.0,0.0,0.0,0.0,1.2076365015722153e-07,6.033113241414643e-09,1.1599252795140144e-05,1.8774037559252969e-06,0.0,5.162470250764908e-07,5.742432890521916e-07,4.1803962090682246e-07,1.5777516659362587e-10,2.548363996215936e-10,1.2842695555748964e-10,4.1826510909540793e-07,1.5287384860596583e-09,3.6915098686863814e-11,6.799105710998377e-12,0.03713381439926762,10
1.625000013,1.8000000143999998e-06,0.0,0.0008397012835935259,4.170623352993139e-06,1.873487450657798e-07,0.00045302840322043037,0.0,0.0117717077116016,2.5330864968555958e-05,5.631254712711042e-06,1.8770849042370137e-05,4.248215688806882e-05,4.094089819194877e-05,2.293298289665707e-06,8.975056618211865e-06,6.365236481643388e-09,4.0800455962134364e-09,0.0,0.0,0.0,0.0,0.0,1.222777052572415e-07,6.190755081128825e-09,1.1633728767675757e-05,1.8726522562654607e-06,0.0,5.296822141226196e-07,5.878508579609983e-07,4.304017423190618e-07,1.6141360981288848e-10,2.794557114891512e-10,1.2655061592648066e-10,4.306463350366645e-07,1.5631972452913348e-09,3.912391885870495e-11,6.97279022684758e-12,0.03865978535521717,10
1.6666666799999998,1.8000000143999998e-06,0.0,0.000861160301045934,4.300761904824225e-06,1.973022662958728e-07,0.00046421017724671617,0.0,0.012062260300796695,2.596982348434372e-05,6.117467181498925e-06,2.039155727166308e-05,4.333582213216561e-05,4.2249879214986455e-05,2.343817028015501e-06,9.41608173762817e-06,6.617046346330829e-09,4.1996079471574595e-09,0.0,0.0,0.0,0.0,0.0,1.237897872236573e-07,6.348764607428798e-09,1.1667986495073679e-05,1.8926695406064222e-06,0.0,5.431569656386214e-07,5.936757039884149e-07,4.4280142532579365e-07,1.663202175554416e-10,2.935570641812665e-10,1.2674966453259258e-10,4.430554118369521e-07,1.6099856919331037e-09,4.1747199493825504e-11,7.1873135885695175e-12,0.021345697516846035,10
1.708333347,1.8000000143999998e-06,0.0,0.0008826172894833797,4.432568348564669e-06,2.0755384049919504e-07,0.0004753916842551441,0.0,0.012352805951671465,2.660876674196817e-05,6.638110179750726e-06,2.2127033932502418e-05,4.417573126945461e-05,4.3568794372096226e-05,2.4101489721744746e-06,9.858530442326139e-06,6.874098670651765e-09,4.3186775478719524e-09,0.0,0.0,0.0,0.0,0.0,1.2530102351125884e-07,6.505420229185185e-09,1.1702150006679725e-05,1.9201817542220073e-06,0.0,5.547994430403154e-07,6.211313871992891e-07,4.44276846693867e-07,1.7119750842414533e-10,3.0136485354212074e-10,1.26408284571628e-10,4.4453342232355663e-07,1.656944487475385e-09,4.4312529221185465e-11,7.338683857135459e-12,0.01829135488227782,10
1.7500000139999998,1.8000000143999998e-06,0.0,0.0009040722465456062,4.56604220355574e-06,2.181063096305445e-07,0.00048657282129163876,0.0,0.01264334198901775,2.7247688858339296e-05,7.193183140105622e-06,2.3977277133685403e-05,4.500608946852139e-05,4.4906288098938416e-05,2.468830022158722e-06,1.0308815852118765e-05,7.133547240375528e-09,4.436543215791827e-09,0.0,0.0,0.0,0.0,0.0,1.268112918958673e-07,6.66256309520344e-09,1.1736209996849583e-05,1.9392836306664293e-06,0.0,5.702247101139425e-07,6.289057600981903e-07,4.52165561920766e-07,1.760523978116542e-10,3.06567998789721e-10,1.2539136375302644e-10,4.524214688854971e-07,1.7040997303258002e-09,4.711942906595912e-11,7.525695833152028e-12,0.018728371300975263,10
1.791666681,1.8000000143999998e-06,0.0,0.0009255278181860751,4.698647085419198e-06,2.2895578962533005e-07,0.0004977535276682862,0.0,0.012933866835891629,2.788658636557629e-05,7.724991650998808e-06,2.5749972169996025e-05,4.582840708747359e-05,4.625056829074068e-05,2.527392596596425e-06,1.0768620543749238e-05,7.39380109752049e-09,4.552551899983323e-09,0.0,0.0,0.0,0.0,0.0,1.2578456399832538e-07,6.820317865132774e-09,1.1712514887540585e-05,1.9553647908955954e-06,0.0,5.837508851574013e-07,6.42313459595104e-07,4.6173616033116616e-07,1.8082853746122357e-10,3.1014025505024804e-10,1.2372878885119087e-10,4.619892008376064e-07,1.750640163232612e-09,4.9886397905285645e-11,7.720104659694718e-12,0.020218185727624672,10
1.8333333479999998,1.8000000143999998e-06,0.0,0.000946981431120028,4.832848359312722e-06,2.401074785942725e-07,0.0005089336996966522,0.0,0.01322437779800301,2.8525453338625776e-05,8.289612306598094e-06,2.7632041021993642e-05,4.6645559559108194e-05,4.7594480427562864e-05,2.5861165600162516e-06,1.12386413592565e-05,7.654202312965987e-09,4.666061639108178e-09,0.0,0.0,0.0,0.0,0.0,1.2722220215857486e-07,6.979071734949345e-09,1.1744792683965323e-05,1.965695085530816e-06,0.0,5.973143361512988e-07,6.560382995711251e-07,4.7200439409426407e-07,1.8568588850741698e-10,3.1320701357227824e-10,1.214260706607115e-10,4.7225334128998973e-07,1.7978926984944392e-09,5.280579812678039e-11,7.916331535856296e-12,0.022137275786868613,10
1.875000015,1.8000000143999998e-06,0.0,0.0009684330057291804,4.968716638004232e-06,2.5156742932613904e-07,0.0005201132289158466,0.0,0.013514872057052,2.9164283579722598e-05,8.888657027994257e-06,2.962885675998085e-05,4.745694864044678e-05,4.8938980939408896e-05,2.6450094297192045e-06,1.1719099193904563e-05,7.914423569442563e-09,4.776435688837412e-09,0.0,0.0,0.0,0.0,0.0,1.2872971239611313e-07,7.138566295395967e-09,1.1778573940590559e-05,1.9772218661228297e-06,0.0,6.109167993637238e-07,6.698096690666767e-07,4.82494491791402e-07,1.9065049780272937e-10,3.160956353426458e-10,1.184848139704897e-10,4.827384217429125e-07,1.846006645537099e-09,5.5874378866069776e-11,8.11076424125533e-12,0.024235679066018416,10
1.9166666819999998,1.8000000143999998e-06,0.0,0.000989889242069973,5.099832545457983e-06,2.6332233439380944e-07,0.0005312920027908818,0.0,0.013805346688875411,2.980307065829604e-05,9.376164477808465e-06,3.1253881592694876e-05,4.826225739512958e-05,5.0287278918593186e-05,2.7033408363434515e-06,1.2209263554700687e-05,8.172890453965491e-09,4.888254436536344e-09,0.0,0.0,0.0,0.0,0.0,1.2381924045834936e-07,7.296666995401857e-09,1.166628132484941e-05,1.9893825194344146e-06,0.0,6.243895816672075e-07,6.827209882914548e-07,4.922519927220782e-07,1.9543567467019065e-10,3.171198669775034e-10,1.201203585741179e-10,4.924937972729596e-07,1.8921962512819705e-09,5.865298245457611e-11,8.301610875185822e-12,0.026396208760130012,10
1.958333349,1.8000000143999998e-06,0.0,0.0010113552623418978,5.221307198214967e-06,2.7534283032355443e-07,0.0005424709974698044,0.0,0.014095827058173131,3.044187035423448e-05,9.640795101139987e-06,3.213598367046662e-05,4.9061728256796423e-05,5.164148842169116e-05,2.7605589628547226e-06,1.2707934837215141e-05,8.428325252690894e-09,5.003032738016129e-09,0.0,0.0,0.0,0.0,0.0,1.1402284766974313e-07,7.45180508724089e-09,1.1443625302254183e-05,2.0010583054663188e-06,0.0,6.376052300959413e-07,6.948233566072117e-07,5.008053790702775e-07,1.9981234972387903e-10,3.160689668424928e-10,1.232759155534552e-10,5.010449116029496e-07,1.934284206100072e-09,6.063416811709026e-11,8.497614073671162e-12,0.028562304705492692,10
2.000000016,1.8000000143999998e-06,0.0,0.0010328197672792186,5.343983981625834e-06,2.876331009510033e-07,0.0005536504668832871,0.0,0.014386319763201767,3.108069717786205e-05,9.92913414793599e-06,3.309711382645329e-05,4.985609948873279e-05,5.299670317663136e-05,2.8178980051561154e-06,1.3215424051615306e-05,8.681156100720079e-09,5.1201204256690746e-09,0.0,0.0,0.0,0.0,0.0,1.1506949783995568e-07,7.607285570911302e-09,1.1467808460278572e-05,2.011257564927281e-06,0.0,6.508488063976964e-07,7.081878486990896e-07,5.09670455725922e-07,2.0426537574412975e-10,3.155308756998933e-10,1.257901478778042e-10,5.099075113737556e-07,1.976975950012574e-09,6.270002767070646e-11,8.70246022485827e-12,0.030702317690705236,10
2.041666683,1.8000000143999998e-06,0.0,0.001054282262723227,5.468332278990767e-06,3.0019831338780675e-07,0.0005648302282815222,0.0,0.014676820055302514,3.1719540686332626e-05,1.0251885965230273e-05,3.417295321743423e-05,5.0645453087544744e-05,5.4352603335365437e-05,2.8754105712337624e-06,1.3731753392068765e-05,8.931835568132176e-09,5.238873701719406e-09,0.0,0.0,0.0,0.0,0.0,1.1658507330773351e-07,7.763224057199897e-09,1.1502513215529359e-05,2.0212928311760676e-06,0.0,6.641324614185711e-07,7.21645027496218e-07,5.185585774053294e-07,2.0880705969171233e-10,3.155406318739255e-10,1.2766429220922817e-10,5.187929752697207e-07,2.0204298921798545e-09,6.486116446182996e-11,8.91101615889659e-12,0.03279725216337799,10
2.0833333499999998,1.8000000143999998e-06,0.0,0.0010757427445502623,5.594351240404732e-06,3.1304343329916025e-07,0.0005760101194062697,0.0,0.014967323718279295,3.235839160774677e-05,1.060905486616045e-05,3.5363516220534825e-05,5.142987468853289e-05,5.570902838044858e-05,2.9330958713621505e-06,1.4256913451758247e-05,9.180751829972153e-09,5.358651253216977e-09,0.0,0.0,0.0,0.0,0.0,1.1809935226677453e-07,7.919609147190214e-09,1.1537060025677708e-05,2.031156826823688e-06,0.0,6.774560127559712e-07,7.351413128843594e-07,5.274380991214148e-07,2.1343029740402093e-10,3.1603855018240085e-10,1.288994471851791e-10,5.276696068213784e-07,2.064609134528889e-09,6.71222883424215e-11,9.12189568760775e-12,0.034836161677983174,10
2.125000017,1.8000000143999998e-06,0.0,0.0010972013260675602,5.722040084364544e-06,3.2605592989552537e-07,0.0005871899935143106,0.0,0.015257826939085794,3.265697145887116e-05,1.1000643611255289e-05,3.666881203751763e-05,5.222707237017883e-05,5.7030803424877904e-05,2.99095318562783e-06,1.4790668559033783e-05,9.447589411861718e-09,5.474670714462756e-09,0.0,0.0,0.0,0.0,0.0,1.1961240856177856e-07,8.076435398033428e-09,1.1571462853135805e-05,2.0056046655081374e-06,0.0,6.908192941317666e-07,7.48676608397446e-07,5.360614518986299e-07,2.1616129833897052e-10,3.361358469030161e-10,1.2528730420317852e-10,5.363067137513972e-07,2.090183324756667e-09,6.929826501345234e-11,9.26784295739961e-12,0.03629158382581409,10
2.166666684,1.8000000143999998e-06,0.0,0.0011186578861626976,5.8513966052069546e-06,3.3935912142266354e-07,0.0005983695748385616,0.0,0.01554832255205761,3.329580467739978e-05,1.1426652113731756e-05,3.808884037910585e-05,5.301725098388468e-05,5.8365195289317264e-05,3.039861804552535e-06,1.533444811518934e-05,9.72478558218385e-09,5.590777969403501e-09,0.0,0.0,0.0,0.0,0.0,1.2112293528134553e-07,8.23358556106482e-09,1.1605589826727366e-05,2.0196428013882852e-06,0.0,7.04221986976656e-07,7.531306059013612e-07,5.461362764921517e-07,2.2094130693618498e-10,3.49138445852899e-10,1.2558453760750005e-10,5.463900581686759e-07,2.135779029658841e-09,7.194227553076604e-11,9.477282666754596e-12,0.019502655905314508,10
2.208333351,1.8000000143999998e-06,0.0,0.0011401124273756598,5.982418446152091e-06,3.52952824482555e-07,0.0006095487763139561,0.0,0.01583880829485422,3.393461619027946e-05,1.1887080478814202e-05,3.9623601596047335e-05,5.3796558690092194e-05,5.970309958436736e-05,3.107179283963851e-06,1.587771051731732e-05,1.0005882506417884e-08,5.706501400547708e-09,0.0,0.0,0.0,0.0,0.0,1.2263266919500475e-07,8.389171750131195e-09,1.1639629840476974e-05,2.0413846163849796e-06,0.0,7.154521742287094e-07,7.827696536400258e-07,5.456695781543719e-07,2.2568213333850449e-10,3.555999229557859e-10,1.253437160169884e-10,5.459248396600061e-07,2.1814938930540396e-09,7.450299872175294e-11,9.620284872781537e-12,0.01662971502753269,10
2.2500000179999997,1.8000000143999998e-06,0.0,0.001161564947764801,6.115104981394192e-06,3.6683960870498116e-07,0.0006207274822783963,0.0,0.0161292811620561,3.457339938824748e-05,1.2381927517024706e-05,4.127309172341568e-05,5.45689021353142e-05,6.105784353407321e-05,3.165547048977105e-06,1.6426677816566534e-05,1.0287985142784603e-08,5.821125342715008e-09,0.0,0.0,0.0,0.0,0.0,1.2414129146209647e-07,8.545243780004957e-09,1.167355300265074e-05,2.055313138355989e-06,0.0,7.311451708516883e-07,7.895129358649422e-07,5.514250570289508e-07,2.303932171119035e-10,3.5940095485750235e-10,1.2442509811974205e-10,5.516784898648162e-07,2.2273645626277974e-09,7.729831849078305e-11,9.801155952442872e-12,0.01714907113601309,10
2.291666685,1.8000000143999998e-06,0.0,0.001183015442361548,6.249457265585421e-06,3.810233902509308e-07,0.0006319056407855672,0.0,0.01641973980386524,3.5212151302942954e-05,1.2911192005715964e-05,4.303730668571987e-05,5.533569221254287e-05,6.241540401343823e-05,3.224084163956416e-06,1.6983433723598564e-05,1.0569800498523965e-08,5.933995865021742e-09,0.0,0.0,0.0,0.0,0.0,1.2564938419942036e-07,8.702899991809054e-09,1.1707422995862134e-05,2.06641987434265e-06,0.0,7.446654655339431e-07,8.03202580513254e-07,5.592647712011175e-07,2.351398996756019e-10,3.62064790569708e-10,1.2286040905761313e-10,5.595145565010691e-07,2.273724269410383e-09,8.024943483034702e-11,9.989886750877988e-12,0.0186414449423769,10
2.333333352,1.8000000143999998e-06,0.0,0.0012044639056947794,6.38547528924707e-06,3.9550965469472746e-07,0.0006430831449971057,0.0,0.016710181444142273,3.5850865829316586e-05,1.3474871229439176e-05,4.4916237431463916e-05,5.609738483080732e-05,6.377425465053933e-05,3.2827900811327246e-06,1.7548594354423678e-05,1.0850696414169233e-08,6.044471254526065e-09,0.0,0.0,0.0,0.0,0.0,1.2715637902025327e-07,8.861644641395752e-09,1.174118343526174e-05,2.076614792271119e-06,0.0,7.58224748393993e-07,8.169306655703015e-07,5.677214600836593e-07,2.399760558476458e-10,3.6424018771115097e-10,1.206553220434199e-10,5.679663795375663e-07,2.320853202694468e-09,8.334427206588173e-11,1.017993253909688e-11,0.020524764651769587,10
2.375000019,1.8000000143999998e-06,0.0,0.0012259103319558987,6.523158609695478e-06,4.1030466009349934e-07,0.0006542598812713822,0.0,0.01700060312996849,3.648953647356095e-05,1.4072961488294884e-05,4.69098716276496e-05,5.685424201311675e-05,6.513358940101529e-05,3.341664213798385e-06,1.812244296593896e-05,1.113036405312049e-08,6.151914300187517e-09,0.0,0.0,0.0,0.0,0.0,1.286621703334785e-07,9.021150114929765e-09,1.1774826533132094e-05,2.0862856641811112e-06,0.0,7.718228839202013e-07,8.306970165858619e-07,5.76462421477029e-07,2.4492690280673786e-10,3.662503400212047e-10,1.178115187823206e-10,5.767015564330257e-07,2.368883058937828e-09,8.658270106994756e-11,1.0368473120870188e-11,0.022567750271493808,10
2.4166666859999997,1.8000000143999998e-06,0.0,0.0012473609522103358,6.656536679945101e-06,4.253965626009954e-07,0.0006654357294072849,0.0,0.017291001737980455,3.712815636704111e-05,1.4569709060652321e-05,4.856569686884107e-05,5.760644253515315e-05,6.649535376483763e-05,3.4000271923396856e-06,1.870439234266551e-05,1.1407364152662528e-08,6.260542877478044e-09,0.0,0.0,0.0,0.0,0.0,1.2419867038789777e-07,9.179399861725287e-09,1.167259570826023e-05,2.095598984727196e-06,0.0,7.853029583770892e-07,8.436659369183906e-07,5.84614324944696e-07,2.4972574684199535e-10,3.6654098417029623e-10,1.1918230593632392e-10,5.848503224879606e-07,2.4152224713086153e-09,8.9540884628261e-11,1.0553728645796771e-11,0.02466279092166702,10
2.458333353,1.8000000143999998e-06,0.0,0.0012688217857022865,6.779860451697025e-06,4.40754976113706e-07,0.0006766117246332175,0.0,0.017581404168050426,3.776678466566583e-05,1.4834199601475075e-05,4.9447332004916915e-05,5.835443189431063e-05,6.786145600126441e-05,3.457229621173463e-06,1.929328900705501e-05,1.1680323161593691e-08,6.3722358605575335e-09,0.0,0.0,0.0,0.0,0.0,1.1398921707869628e-07,9.334554673228054e-09,1.1440485766755289e-05,2.1040213104850137e-06,0.0,7.985149811193567e-07,8.557174099531333e-07,5.916080763841213e-07,2.5410293371698494e-10,3.6464170715841334e-10,1.2243680940047097e-10,5.918410519669632e-07,2.4573090609035348e-09,9.168269822724799e-11,1.0743826320981212e-11,0.02675859267026543,10
2.50000002,1.8000000143999998e-06,0.0,0.00129028113718458,6.9043535378635685e-06,4.563840501510077e-07,0.0006877882655956381,0.0,0.017871820778799535,3.840544414923272e-05,1.5121637276777198e-05,5.040545758925732e-05,5.909899689953782e-05,6.922677273983694e-05,3.514549514362076e-06,1.9889453249086015e-05,1.1949697862522621e-08,6.486342981148317e-09,0.0,0.0,0.0,0.0,0.0,1.1500304873293429e-07,9.490037433608985e-09,1.1463978637722723e-05,2.1108700183456194e-06,0.0,8.117541345579801e-07,8.690740277465935e-07,5.989228045534834e-07,2.5855861249168803e-10,3.6327347859318816e-10,1.250501058219292e-10,5.991525695254069e-07,2.5000039099882134e-09,9.389877766425799e-11,1.0942985231145887e-11,0.028827107553067666,10
2.5416666869999998,1.8000000143999998e-06,0.0,0.001311738478349634,7.0305180896679665e-06,4.7228896487565377e-07,0.0006989651633361924,0.0,0.018162246660243103,3.904412402012154e-05,1.5443473182710297e-05,5.147824394236765e-05,5.984023405595837e-05,7.059092472424112e-05,3.572043182594514e-06,2.0492928264233315e-05,1.2215974631619298e-08,6.602220286330812e-09,0.0,0.0,0.0,0.0,0.0,1.165185784240259e-07,9.645973380371658e-09,1.1498733646487456e-05,2.1175257159588797e-06,0.0,8.25033424750896e-07,8.825270929833333e-07,6.06281591652171e-07,2.631050402310303e-10,3.6247828966901227e-10,1.2702344074619866e-10,6.06507988342355e-07,2.5434714646383024e-09,9.620152057233595e-11,1.1146135563703137e-11,0.030851250549723683,10
2.5833333539999996,1.8000000143999998e-06,0.0,0.001333193805118384,7.158353230569454e-06,4.884746668214435e-07,0.0007101422501194211,0.0,0.01845267745386236,3.9682814693448897e-05,1.5799712271220702e-05,5.2665707570735664e-05,6.057820100050552e-05,7.195378749425924e-05,3.6297098119532092e-06,2.110372461729401e-05,1.2479574750982225e-08,6.719226318288756e-09,0.0,0.0,0.0,0.0,0.0,1.1803278952452111e-07,9.802351376966567e-09,1.1533325871739138e-05,2.124066139705675e-06,0.0,8.383526637078809e-07,8.960192930665764e-07,6.136517564245044e-07,2.6773407353112857e-10,3.621959285898462e-10,1.2835792341522412e-10,6.138745762029784e-07,2.5876692902807488e-09,9.859580922692051e-11,1.1351891457280265e-11,0.032821270870966535,10
2.625000021,1.8000000143999998e-06,0.0,0.0013546471700691526,7.2878581557702105e-06,5.048893763727536e-07,0.0007213193743906847,0.0,0.018743109221588724,4.015721089014112e-05,1.6190357867541332e-05,5.3967859558471106e-05,6.132109779282023e-05,7.329757380848652e-05,3.68754866129113e-06,2.1723221389231138e-05,1.2761617379028681e-08,6.8347126752520745e-09,0.0,0.0,0.0,0.0,0.0,1.1954575871930745e-07,9.959166481448735e-09,1.1567769867584101e-05,2.11420644417058e-06,0.0,8.517116802464928e-07,9.09550529584413e-07,6.223915259330096e-07,2.714923357096103e-10,3.8303855925755075e-10,1.270136908041222e-10,6.226300858473615e-07,2.623261660166444e-09,1.0099593121109546e-10,1.1527333840804634e-11,0.0342336584259489,10
2.666666688,1.8000000143999998e-06,0.0,0.0013760985119582573,7.419031267208704e-06,5.215959333096569e-07,0.0007324963170147912,0.0,0.01903353626930808,4.0795893325804346e-05,1.6615411043804065e-05,5.538470347934688e-05,6.205970380051053e-05,7.465111638382959e-05,3.7350796355574976e-06,2.235150550818664e-05,1.305341987980857e-08,6.950207543427689e-09,0.0,0.0,0.0,0.0,0.0,1.2105676798189187e-07,1.0116343456602333e-08,1.1601995800369197e-05,2.122788013419418e-06,0.0,8.651102225370308e-07,9.126411968033988e-07,6.312293329658066e-07,2.7628824973673534e-10,3.95566034338723e-10,1.2723173020056918e-10,6.314758424806091e-07,2.668925760566756e-09,1.0376353355883247e-10,1.1736862024954376e-11,0.017860047341099545,10
2.7083333549999997,1.8000000143999998e-06,0.0,0.0013975478339835205,7.551869993501912e-06,5.385937095295248e-07,0.0007436729935505559,0.0,0.019323956402860106,4.1434560556419475e-05,1.7074872708019026e-05,5.691624236006341e-05,6.279018104079286e-05,7.600075707607314e-05,3.8037393312928745e-06,2.297848269834387e-05,1.334829071210751e-08,7.065240092661059e-09,0.0,0.0,0.0,0.0,0.0,1.2256704376395377e-07,1.0271682529254126e-08,1.1636138199979748e-05,2.139045548235337e-06,0.0,8.759685645770112e-07,9.446282603123881e-07,6.299728662551384e-07,2.8103249953687096e-10,4.0130972724713364e-10,1.2691275921891749e-10,6.302200562420676e-07,2.714643598377574e-09,1.0643889494819475e-10,1.1880209985548355e-11,0.015159432856358974,10
2.750000022,1.8000000143999998e-06,0.0,0.0014189951348698355,7.686373492242737e-06,5.558848239349732e-07,0.0007548492647624086,0.0,0.01961436600428084,4.2073204625668205e-05,1.756874210194456e-05,5.856247367314852e-05,6.351601724364265e-05,7.736501982498093e-05,3.862090034321766e-06,2.3610095572070195e-05,1.3643287344206943e-08,7.179092606050364e-09,0.0,0.0,0.0,0.0,0.0,1.240760109478036e-07,1.0427487793021178e-08,1.1670140605778282e-05,2.1483276231004244e-06,0.0,8.920254332979312e-07,9.503761363268228e-07,6.346590498525476e-07,2.8573317370628485e-10,4.0434318735297036e-10,1.2591540653232354e-10,6.349035752727266e-07,2.760442952511512e-09,1.0934655525353716e-10,1.2062893143017747e-11,0.01577248136268719,10
