Time (days),Sucrose input (mol of sucrose),Final deficit in sucrose of the whole root system (mol of sucrose),Cumulated amount of C present in the root-soil system (mol of C),Cumulated amount of C that has been respired by roots (mol of C),Cumulated amount of C that has been degraded in the soil (mol of C),Root structural mass (g),Root necromass (g),Root length (m),Root surface (m2),Sucrose in the root (mol of sucrose),Hexose in the mobile pool of the roots (mol of hexose),Hexose in the reserve pool of the roots (mol of hexose),Hexose in the soil (mol of hexose),Deficit of sucrose in the root (mol of sucrose),Deficit of hexose in the mobile pool of the roots (mol of hexose),Deficit of hexose in the soil (mol of hexose),CO2 originating from root growth (mol of C),CO2 originating from root maintenance (mol of C),Structural mass produced (g),Hexose unloaded from phloem (mol of hexose),Sucrose reloaded in the phloem (mol of hexose),Hexose mobilized from reserve (mol of hexose),Hexose stored as reserve (mol of hexose),Hexose emitted in the soil (mol of hexose),Hexose taken up from the soil (mol of hexose),Hexose degraded in the soil (mol of hexose),Concentration of hexose in the main root tip (mol of hexose per g)
0.41666666999999996,1.8000000143999998e-06,0.0,0.00021955540364799233,8.017023995778025e-07,4.117526709180816e-08,0.00017401411323762807,0.0,0.0027414072620594826,6.028669440488646e-06,1.7595203870308117e-05,3.129133409091697e-07,0.0,3.00748021490158e-08,0.0,3.3627577602389183e-09,0.0,2.5378582129853267e-07,5.365487492256804e-09,-5.464677860303493e-06,3.288124536118144e-07,0.0,0.0,0.0,1.5194730336040186e-08,2.0399570336863888e-10,1.5425915268427345e-09,0.002815080742951705
0.45833333699999995,1.8000000143999998e-06,0.0,0.0002403582210649545,1.1841393555123388e-06,5.5710180336299534e-08,0.00020408751179777635,0.0,0.0035023318983671576,7.702030113640419e-06,1.915921432121826e-05,4.4462090065497744e-07,0.0,5.384347139784864e-08,0.0,3.3525106990089357e-09,0.0,3.754960090910035e-07,6.9409468435328285e-09,1.4685624546562198e-05,4.719791269797109e-07,0.0,0.0,0.0,2.6537353488211687e-08,3.461986986302863e-10,2.422485540748562e-09,0.003148215970724611
0.500000004,1.8000000143999998e-06,0.0,0.0002608322918731329,1.724042953552929e-06,7.79873500305472e-08,0.0002466517029293685,0.0,0.004577940261602649,1.0067416446096675e-05,2.0640138184245126e-05,5.973702562767404e-07,0.0,9.168628093092616e-08,0.0,3.345190143042425e-09,0.0,5.307840336194937e-07,9.119564421096284e-09,4.256419113159217e-05,6.381523027462757e-07,0.0,0.0,0.0,4.2116792564651366e-08,5.611214158658914e-10,3.712861615707946e-09,0.003250222146065651
0.541666671,1.8000000143999998e-06,0.0,0.0002818558343302215,2.27015719628734e-06,1.0833082300765564e-07,0.0003049625139274407,0.0,0.005660208927030105,1.2447449548058802e-05,2.2066491951492027e-05,8.611098679845245e-07,0.0,1.2311056524427393e-07,0.0,3.3400211942944185e-09,0.0,5.34070715076619e-07,1.204352765779173e-08,5.831081099807213e-05,7.472924943062125e-07,0.0,0.0,0.0,3.727349625517633e-08,7.919664456438298e-10,5.057245496184739e-09,0.00348294263615946
0.583333338,1.8000000143999998e-06,0.0,0.00030286630072619085,2.8219653100072925e-06,1.4605648611837625e-07,0.00036356603642312283,0.0,0.006747910418316975,1.4839430058086646e-05,2.3467269276239948e-05,1.1616031671798177e-06,0.0,1.649689518390515e-07,0.0,3.3364036243835537e-09,0.0,5.367516697085981e-07,1.5056444011354538e-08,5.8603522495682165e-05,7.98445379304159e-07,0.0,0.0,0.0,4.9137186881791604e-08,9.911897685606199e-10,6.287610518453436e-09,0.0026829744511899776
0.625000005,1.8000000143999998e-06,0.0,0.00032387003953153714,3.3731149401804404e-06,1.9116822339893944e-07,0.0004217835186808561,0.0,0.007828446870291664,1.721565382370841e-05,2.484391946519816e-05,1.506571216536327e-06,0.0,2.118438674419457e-07,0.0,3.333888240721588e-09,0.0,5.33215913947346e-07,1.793371622580208e-08,5.821748225773326e-05,8.466996508835817e-07,0.0,0.0,0.0,5.558412852256818e-08,1.1905900395800885e-09,7.518622880093862e-09,0.00231447636964031
0.666666672,1.8000000143999998e-06,0.0,0.000344980227549342,3.812249834380472e-06,2.4184548419402125e-07,0.0004675298575254498,0.0,0.008677514620201153,1.8940950682926707e-05,2.6214547415316923e-05,1.0178668901812195e-06,9.428704951586368e-07,2.5545653768964964e-07,0.0,3.33214742182713e-09,0.0,4.189922842897385e-07,2.014260991029318e-08,4.574633884459366e-05,8.587441285624724e-07,0.0,0.0,9.428704951586368e-07,5.3404504146855914e-08,1.3456237666383214e-09,8.446210132513635e-09,0.0022244615413332114
0.708333339,1.8000000143999998e-06,0.0,0.00036656130408306494,4.2384604345273945e-06,2.982679702694825e-07,0.0005242784419645705,0.0,0.00949586659107615,2.0740600660752837e-05,2.7555378612906705e-05,2.103784107998409e-06,4.0113481912640527e-07,2.799493365748189e-07,0.0,3.330946662313146e-09,0.0,4.03834866730571e-07,2.2375733416351504e-08,4.40914244567402e-05,9.183376336204188e-07,0.0,5.417356760322316e-07,0.0,3.5401150546818393e-08,1.504603982405633e-09,9.403747679243545e-09,0.0016308770441808922
0.7500000059999999,1.8000000143999998e-06,0.0,0.0003877700866119601,4.645667371177616e-06,3.5870806051316704e-07,0.0005680972093265122,0.0,0.010270437833804071,2.2443971788838007e-05,2.8894085616354834e-05,2.100793908727863e-06,9.428704951586368e-07,3.3102772071677655e-07,0.0,3.330120353554497e-09,0.0,3.822302453135333e-07,2.4976691336688304e-08,2.9075432655706172e-05,9.225860219037411e-07,0.0,2.85073253460634e-07,8.268089294928656e-07,6.27454870643205e-08,1.5937545484154485e-09,1.007334837394742e-08,0.0016170958412742987
0.7916666729999999,1.8000000143999998e-06,0.0,0.0004090580554947583,5.018575649527042e-06,4.2382642280632983e-07,0.0006093020175656149,0.0,0.010971382334561203,2.3985429254744947e-05,3.021206331548491e-05,2.7115030168868576e-06,9.428704951586368e-07,3.807599604440023e-07,0.0,3.329552651314169e-09,0.0,3.458974122664167e-07,2.7010866083009715e-08,2.3022373208484445e-05,9.640446305398373e-07,0.0,5.417356760322316e-07,5.417356760322317e-07,6.230724453690556e-08,1.7219444274859366e-09,1.0853060382193798e-08,0.0015747425782515019
0.8333333399999999,1.8000000143999998e-06,0.0,0.00043047581318960386,5.332579834000413e-06,4.932348762412818e-07,0.0006459183209027424,0.0,0.011549078073926416,2.525584853830486e-05,3.1519155589007675e-05,3.3797395070533735e-06,9.428704951586368e-07,4.443848318671416e-07,0.0,3.329163061002789e-09,0.0,2.8507743638464933e-07,2.892674808872175e-08,1.2942837416599523e-05,9.858154817544536e-07,0.0,5.417356760322316e-07,5.417356760322317e-07,7.703754665360577e-08,1.8445996579745587e-09,1.156807557249199e-08,0.0016651572232888774
0.8750000069999999,1.8000000143999998e-06,0.0,0.0004508038064924636,5.663641115658699e-06,5.668761237940674e-07,0.0006551572007573991,0.0,0.012159942507613911,2.641229411190686e-05,3.2814588675441565e-05,3.1046848277418537e-06,1.8857409903172736e-06,5.172886484641768e-07,0.0,3.3288959099403736e-09,0.0,3.0144530220275814e-07,2.9615979455527515e-08,9.238879854656698e-06,1.009133855932231e-06,0.0,5.417356760322316e-07,1.484606171190868e-06,8.714837885785042e-08,1.9710210020175725e-09,1.2273541258797593e-08,0.0021127206771621703
0.9166666739999999,1.8000000143999998e-06,0.0,0.00047245431614801426,6.077034641710365e-06,6.467477170464217e-07,0.0007116193594816985,0.0,0.012932416270714252,2.8111052641379685e-05,3.405483947055976e-05,4.368120140177493e-06,1.344005314285042e-06,5.787462842663774e-07,0.0,3.328712816666558e-09,0.0,3.811951950710704e-07,3.219833098059559e-08,4.1619583972084234e-05,1.1194984385636001e-06,0.0,1.0834713520644632e-06,5.417356760322317e-07,7.692561219916082e-08,2.156044188234523e-09,1.3311932208725733e-08,0.001391520512994447
0.9583333409999999,1.8000000143999998e-06,0.0,0.000493752558230209,6.448372789398063e-06,7.303744951829019e-07,0.0007525773035114218,0.0,0.013614993195222391,2.9612117697460966e-05,3.529942971818359e-05,4.549339235734481e-06,1.8857409903172736e-06,6.662277642391784e-07,0.0,3.3285873791217715e-09,0.0,3.368335033731017e-07,3.450464431459612e-08,2.193351912177612e-05,1.1108195335523297e-06,0.0,8.268089294928656e-07,1.368544605525097e-06,1.0366695320025853e-07,2.24767687137755e-09,1.3937796356080028e-08,0.001414381182740123
1.000000008,1.8000000143999998e-06,0.0,0.0005149940199506982,6.7979383488438485e-06,8.183394749484194e-07,0.0007889333363919527,0.0,0.014249755225519802,3.1008032309273026e-05,3.6527330762709835e-05,5.323868081096734e-06,1.8857409903172736e-06,7.541495970923164e-07,0.0,3.3285014634000226e-09,0.0,3.1323812862172176e-07,3.632743082406335e-08,1.5175483081448355e-05,1.1441979397474784e-06,0.0,1.0834713520644632e-06,1.0834713520644636e-06,1.0495281628475634e-07,2.3701534706987076e-09,1.4660829960919584e-08,0.0014165485980284426
1.0416666749999999,1.8000000143999998e-06,0.0,0.0005363874119863218,7.092489849076021e-06,9.104209505712283e-07,0.000821845715800646,0.0,0.01476941736013575,3.21508290303938e-05,3.7745857089337354e-05,6.147868480415445e-06,1.8857409903172736e-06,8.576980847844672e-07,0.0,3.328442627519313e-09,0.0,2.5643940058355523e-07,3.8112099648617953e-08,6.817969868376365e-06,1.1629473755449426e-06,0.0,1.0834713520644632e-06,1.0834713520644634e-06,1.2138729664858106e-07,2.4918963526287487e-09,1.5346912603801487e-08,0.001463019343619995
1.083333342,1.8000000143999998e-06,0.0,0.0005566319718978826,7.39584723721344e-06,1.00650546082006e-06,0.0008246683345382355,0.0,0.015306127329810027,3.316465421579273e-05,3.895552215283245e-05,6.0251423045830825e-06,2.8286114854759105e-06,9.750819423133797e-07,0.0,3.328402340963839e-09,0.0,2.648520524055643e-07,3.850533573185475e-08,2.822618737589546e-06,1.180669901809828e-06,0.0,1.0834713520644632e-06,2.0263418472230994e-06,1.3601350984491355e-07,2.6155672745290764e-09,1.601408504147195e-08,0.0019121471523803402
1.1250000089999999,1.8000000143999998e-06,0.0,0.0005784250711693409,7.778992706829092e-06,1.1086862309507226e-06,0.0008805586473989753,0.0,0.015999771624127506,3.469005768925531e-05,4.011309057339459e-05,7.438700392435633e-06,2.2868758094436787e-06,1.079038347205612e-06,0.0,3.328374757896134e-09,0.0,3.422949551335635e-07,4.085051448208843e-08,3.737238509983339e-05,1.2848631876757135e-06,0.0,1.6252070280966947e-06,1.0834713520644627e-06,1.2378930173315263e-07,2.8027684858097904e-09,1.703012835511045e-08,0.001134334299344081
1.166666676,1.8000000143999998e-06,0.0,0.0005997015723108461,8.126026459890243e-06,1.2131943928711815e-06,0.0009172400128291083,0.0,0.016615722166968563,3.6044603679510185e-05,4.127968047806953e-05,7.754241503552027e-06,2.8286114854759105e-06,1.2106880005327772e-06,0.0,3.3283558736038744e-09,0.0,3.039551613896419e-07,4.307859167150825e-08,1.4668449000338133e-05,1.2668202194501117e-06,0.0,1.3685446055250971e-06,1.9102802815573283e-06,1.519228182812735e-07,2.8551379673650294e-09,1.7418026986743143e-08,0.001248502307349082
1.2083333429999998,1.8000000143999998e-06,0.0,0.0006208058348965952,8.483703299546954e-06,1.3219439164830418e-06,0.0009506007400685616,0.0,0.017249758161494322,3.7438921655269725e-05,4.242879291640349e-05,8.637305370761357e-06,2.8286114854759105e-06,1.3430749790913467e-06,0.0,3.32834294527974e-09,0.0,3.1287984933662097e-07,4.4796990320089824e-08,1.2147873976313864e-05,1.3017751521320667e-06,0.0,1.6252070280966947e-06,1.6252070280966943e-06,1.5348765062427366e-07,2.9757514637273917e-09,1.8124920601976726e-08,0.0013202059830077165
1.25000001,1.8000000143999998e-06,0.0,0.0006420554744514614,8.814359428518089e-06,1.4353154985422687e-06,0.0009841616361895545,0.0,0.017825206945302843,3.8704399625480745e-05,4.356598521897801e-05,9.55139150008518e-06,2.8286114854759105e-06,1.4912872302236924e-06,0.0,3.328334094686848e-09,0.0,2.839686237586876e-07,4.668750521244841e-08,9.79135700703048e-06,1.3256154236509467e-06,0.0,1.6252070280966947e-06,1.6252070280966945e-06,1.702163623704544e-07,3.1088475615709123e-09,1.8895263676537814e-08,0.0013307023910696892
1.2916666769999998,1.8000000143999998e-06,0.0,0.0006633796097748834,9.103554803198848e-06,1.5530652581106864e-06,0.0010140412750296603,0.0,0.01831337632123832,3.977794015308323e-05,4.469574972988248e-05,1.0499447384925778e-05,2.8286114854759105e-06,1.6552791144094897e-06,0.0,3.3283280357740635e-09,0.0,2.4089856429631857e-07,4.829681038444063e-08,2.532203812298468e-06,1.340471006991048e-06,0.0,1.6252070280966947e-06,1.6252070280966945e-06,1.8685860958097561e-07,3.241765467108623e-09,1.9624959928069634e-08,0.0014350595456931923
1.333333344,1.8000000143999998e-06,0.0,0.0006835471365281525,9.411992054099271e-06,1.6751970504639269e-06,0.001015058234255596,0.0,0.018839829213750336,4.083589361096096e-05,4.5816008096872744e-05,1.0493332777810871e-05,3.771481980634547e-06,1.8330513708615086e-06,0.0,3.3283238880323918e-09,0.0,2.5979045845053465e-07,4.864679244988985e-08,1.016959225935422e-06,1.3594832948194568e-06,0.0,1.6252070280966947e-06,2.5680775232553312e-06,2.0150535334827571e-07,3.3777981707167375e-09,2.0355298725540065e-08,0.0018599728756695782
1.375000011,1.8000000143999998e-06,0.0,0.0007053323633954737,9.798851069284444e-06,1.8035241105942603e-06,0.0010708418087410998,0.0,0.01952035328862252,4.2332444214907575e-05,4.688706902348387e-05,1.201923310347195e-05,3.229746304602316e-06,1.997020230191151e-06,0.0,3.3283210486424157e-09,0.0,3.3582047684092746e-07,5.103853834424496e-08,3.6665489796692e-05,1.4578781755777474e-06,0.0,2.1669427041289263e-06,1.6252070280966943e-06,1.889257273953717e-07,3.5690247106734866e-09,2.1387843355055564e-08,0.0010780574245065231
1.416666678,1.8000000143999998e-06,0.0,0.0007266003490433715,1.0144170867755205e-05,1.9343487687738067e-06,0.0011066790131224941,0.0,0.020112486005013173,4.3634612069141704e-05,4.7970190994619944e-05,1.2446039166237842e-05,3.771481980634547e-06,2.18807603359113e-06,0.0,3.3283191049126385e-09,0.0,2.922016994163948e-07,5.311809905436696e-08,1.2785027739924256e-05,1.433756086527812e-06,0.0,1.9102802815573287e-06,2.45201595758956e-06,2.1648980025047039e-07,3.6298871539011476e-09,2.1804109696591068e-08,0.0011883161604356398
1.458333345,1.8000000143999998e-06,0.0,0.0007476832630154787,1.049947093076947e-05,2.0692457000887167e-06,0.0011387566125658406,0.0,0.020721479681744173,4.4973859111772226e-05,4.9038831685667594e-05,1.3435248130464534e-05,3.771481980634547e-06,2.379538126650178e-06,0.0,3.3283177743202995e-09,0.0,3.005221335502726e-07,5.477792946399357e-08,9.75937590297773e-06,1.462718646704711e-06,0.0,2.1669427041289263e-06,2.1669427041289263e-06,2.176919220347184e-07,3.747007089851512e-09,2.248282188581835e-08,0.0012594544250822857
1.5000000119999999,1.8000000143999998e-06,0.0,0.0007688991229030263,1.0829754505673548e-05,2.2086176120027527e-06,0.0011709718115620197,0.0,0.021276081719260598,4.61934926924815e-05,5.009792682423799e-05,1.444924497375168e-05,3.771481980634547e-06,2.586620912584924e-06,0.0,3.328316863457476e-09,0.0,2.7368131058507624e-07,5.660226431900122e-08,7.562799187008556e-06,1.4818097516591634e-06,0.0,2.1669427041289263e-06,2.1669427041289263e-06,2.3418839743102417e-07,3.8769595106057815e-09,2.322865198567263e-08,0.0012747140941856186
1.541666679,1.8000000143999998e-06,0.0,0.000790194244824489,1.1118673365331977e-05,2.352238231010938e-06,0.0011996514997281646,0.0,0.021743711737836378,4.722186481415051e-05,5.115168456430009e-05,1.549299696372142e-05,3.771481980634547e-06,2.809421597982515e-06,0.0,3.328316239923486e-09,0.0,2.307629393607335e-07,5.815592029769399e-08,5.427171717201182e-07,1.492484548675789e-06,0.0,2.1669427041289263e-06,2.1669427041289263e-06,2.507443353325919e-07,4.006880100302865e-09,2.3936769834697597e-08,0.0013675488580953766
1.5833333459999999,1.8000000143999998e-06,0.0,0.0008103095480005713,1.1424650938218117e-05,2.500127730725556e-06,0.001198544553438071,0.0,0.022245398273532044,4.823792046650593e-05,5.2198066258760106e-05,1.5578981368198696e-05,4.714352475793184e-06,3.0471128776693797e-06,0.0,3.328315813081886e-09,0.0,2.475689220453151e-07,5.84086508408251e-08,-1.1069462900936873e-06,1.5072366398799499e-06,0.0,2.1669427041289263e-06,3.109813199287562e-06,2.6647974957776004e-07,4.140219938459227e-09,2.4648249952436344e-08,0.0017836828609128802
1.625000013,1.8000000143999998e-06,0.0,0.0008321230373172132,1.1806588293627502e-05,2.6541545927943157e-06,0.0012540734278159197,0.0,0.02289635042589087,4.96694390162882e-05,5.319788895792569e-05,1.7195443140816418e-05,4.1726167997609525e-06,3.2692623603737254e-06,0.0,3.328315520886759e-09,0.0,3.212275219606699e-07,6.070983344871524e-08,3.507220446966558e-05,1.6003546304688377e-06,0.0,2.708678380161158e-06,2.166942704128927e-06,2.5215223085905005e-07,4.331604476578412e-09,2.5671143678126608e-08,0.0009685790751658148
1.6666666799999998,1.8000000143999998e-06,0.0,0.0008533706732343347,1.2146340915767313e-05,2.8100063663857873e-06,0.0012882302083209306,0.0,0.023457744678423344,5.090400945795469e-05,5.421261310779467e-05,1.770758618440867e-05,4.714352475793184e-06,3.5186459119880816e-06,0.0,3.328315320864217e-09,0.0,2.770330875018937e-07,6.27195346379169e-08,9.790305912645827e-06,1.5705517290620002e-06,0.0,2.45201595758956e-06,2.993751633621791e-06,2.797348131274628e-07,4.375965914527801e-09,2.5975295598578574e-08,0.0011083795333398587
1.708333347,1.8000000143999998e-06,0.0,0.0008744056454401531,1.2503007264280974e-05,2.969774190039684e-06,0.0013188219861745396,0.0,0.024050156823123735,5.220679180713637e-05,5.5214304460844736e-05,1.9315869386017083e-05,4.1726167997609525e-06,3.7677502870581886e-06,0.0,3.32831518393859e-09,0.0,2.92339589833038e-07,6.432675868062364e-08,7.551692962586248e-06,1.5966173226998333e-06,0.0,2.708678380161158e-06,2.1669427041289263e-06,2.8022106445736894e-07,4.488718778279153e-09,2.662797060898277e-08,0.00119920043422031
1.7500000139999998,1.8000000143999998e-06,0.0,0.000895540169378371,1.2847869356747543e-05,3.1340982183520344e-06,0.0013504319257795913,0.0,0.024614704154775995,5.3448296231942094e-05,5.621191387335145e-05,1.9830272616813345e-05,4.714352475793184e-06,4.04580219850343e-06,0.0,3.328315090206044e-09,0.0,2.785890479338923e-07,6.627304453267644e-08,7.37677351671744e-06,1.6047812037865488e-06,0.0,2.45201595758956e-06,2.993751633621791e-06,3.100579010998887e-07,4.618651602588897e-09,2.7387338052058394e-08,0.0012310043394593302
1.791666681,1.8000000143999998e-06,0.0,0.0009168459175844134,1.313843619539231e-05,3.302757494357906e-06,0.0013792661502855534,0.0,0.02506629921028999,5.444140562810227e-05,5.7200806085201214e-05,2.094902577846886e-05,4.714352475793184e-06,4.3241602142097795e-06,0.0,3.3283150260413675e-09,0.0,2.2285011284898218e-07,6.771672579578428e-08,9.801411758993475e-08,1.6222156051004544e-06,0.0,2.708678380161158e-06,2.7086783801611573e-06,3.112206305119527e-07,4.7527354712912655e-09,2.810987933431189e-08,0.0012580213778231935
1.8333333479999998,1.8000000143999998e-06,0.0,0.0009379627000269705,1.3435232668858351e-05,3.4756773124960897e-06,0.001403762802682125,0.0,0.025527805490767753,5.545631094633641e-05,5.8184287630358405e-05,2.1114954252744746e-05,5.657222970951821e-06,4.618284775969433e-06,0.0,3.3283149821174015e-09,0.0,2.2774103797023437e-07,6.90554354958069e-08,-3.871030091635717e-06,1.6330369384856299e-06,0.0,2.708678380161158e-06,3.651548875319794e-06,3.2782868450634437e-07,4.884153056992924e-09,2.8819969689697315e-08,0.0014519830877931282
1.875000015,1.8000000143999998e-06,0.0,0.0009580148409946568,1.3766527298381203e-05,3.652959586076246e-06,0.001404094013473665,0.0,0.026060466800008397,5.648736025538769e-05,5.9150157491546444e-05,2.278842310965197e-05,5.115487294919589e-06,4.8948129866468795e-06,0.0,3.3283149520492283e-09,0.0,2.628541464862988e-07,6.844048303655327e-08,3.312107915397211e-07,1.6682603064238705e-06,0.0,3.25041405619339e-06,2.7086783801611577e-06,3.1109615535915907e-07,5.020899085021101e-09,2.9547045596692685e-08,0.0018316446940421641
1.9166666819999998,1.8000000143999998e-06,0.0,0.0009797429901163555,1.4170439719023439e-05,3.835824440947784e-06,0.0014598046988606418,0.0,0.026732285323454386,5.796476635185011e-05,6.0086637908975074e-05,2.3346994130374253e-05,5.657222970951821e-06,5.202732924930786e-06,0.0,3.3283149314660464e-09,0.0,3.31524519447124e-07,7.238790119511138e-08,3.619644936332933e-05,1.7270391939427173e-06,0.0,2.993751633621792e-06,3.5354873096540237e-06,3.435816973245302e-07,5.184283228699714e-09,3.047747581192291e-08,0.0010575671392342005
1.958333349,1.8000000143999998e-06,0.0,0.0010009858995202168,1.4520617402502072e-05,4.021841604676608e-06,0.001494893821750737,0.0,0.027292815033374128,5.919743556501199e-05,6.10290465078432e-05,2.5028701513245807e-05,5.115487294919589e-06,5.504173935416092e-06,0.0,3.32831491737582e-09,0.0,2.766064587856191e-07,7.357122469301457e-08,1.068615969881835e-05,1.7151828310637079e-06,0.0,3.25041405619339e-06,2.708678380161158e-06,3.377144421835955e-07,5.27057107681831e-09,3.100286062147081e-08,0.0011321808889758085
2.000000016,1.8000000143999998e-06,0.0,0.001022050580506922,1.4871185722904097e-05,4.211453343827366e-06,0.001525057225625375,0.0,0.027850195580223953,6.042317940687808e-05,6.197271136319239e-05,2.559567805986244e-05,5.657222970951821e-06,5.834733733720535e-06,0.0,3.32831490773035e-09,0.0,2.750524308197635e-07,7.551588958226259e-08,5.627760934442347e-06,1.7126703181015917e-06,0.0,2.993751633621792e-06,3.535487309654022e-06,3.6753332129278836e-07,5.371566463219642e-09,3.160195652512623e-08,0.0011807481609246997
