length_0.0-0.1_m,length_0.1-0.2_m,length_0.2-0.3_m,length_0.3-0.4_m,length_0.4-0.5_m,length_0.5-0.6_m,length_0.6-0.7_m,length_0.7-0.8_m,length_0.8-0.9_m,length_0.9-1.0_m,struct_mass_0.0-0.1_m,struct_mass_0.1-0.2_m,struct_mass_0.2-0.3_m,struct_mass_0.3-0.4_m,struct_mass_0.4-0.5_m,struct_mass_0.5-0.6_m,struct_mass_0.6-0.7_m,struct_mass_0.7-0.8_m,struct_mass_0.8-0.9_m,struct_mass_0.9-1.0_m,root_necromass_0.0-0.1_m,root_necromass_0.1-0.2_m,root_necromass_0.2-0.3_m,root_necromass_0.3-0.4_m,root_necromass_0.4-0.5_m,root_necromass_0.5-0.6_m,root_necromass_0.6-0.7_m,root_necromass_0.7-0.8_m,root_necromass_0.8-0.9_m,root_necromass_0.9-1.0_m,surface_0.0-0.1_m,surface_0.1-0.2_m,surface_0.2-0.3_m,surface_0.3-0.4_m,surface_0.4-0.5_m,surface_0.5-0.6_m,surface_0.6-0.7_m,surface_0.7-0.8_m,surface_0.8-0.9_m,surface_0.9-1.0_m,net_hexose_exudation_0.0-0.1_m,net_hexose_exudation_0.1-0.2_m,net_hexose_exudation_0.2-0.3_m,net_hexose_exudation_0.3-0.4_m,net_hexose_exudation_0.4-0.5_m,net_hexose_exudation_0.5-0.6_m,net_hexose_exudation_0.6-0.7_m,net_hexose_exudation_0.7-0.8_m,net_hexose_exudation_0.8-0.9_m,net_hexose_exudation_0.9-1.0_m,hexose_degradation_0.0-0.1_m,hexose_degradation_0.1-0.2_m,hexose_degradation_0.2-0.3_m,hexose_degradation_0.3-0.4_m,hexose_degradation_0.4-0.5_m,hexose_degradation_0.5-0.6_m,hexose_degradation_0.6-0.7_m,hexose_degradation_0.7-0.8_m,hexose_degradation_0.8-0.9_m,hexose_degradation_0.9-1.0_m,time_in_days
0.002741407262059482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017401411323762805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.0286694404886445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4990734632671546e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5425915268427343e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666999999996
0.0035023318983671567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002040875117977763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7.702030113640419e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619115478958139e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4224855407485616e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45833333699999995
0.004577940261602649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002466517029293685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0067416446096675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1555671148785476e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.712861615707946e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500000004
0.005660208927030106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003049625139274407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.2447449548058804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6481529809532497e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057245496184739e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541666671
0.006747910418316976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036356603642312283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.702434360441879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814599711323098e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.287610518453436e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333338
0.007828446870291664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004217835186808561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.9400567370040554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4393538482988095e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.518622880093862e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625000005
0.008677514620201155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046752985752544985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.1267764873901525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.205888038021761e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.446210132513635e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666672
0.00949586659107615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005242784419645705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.4190828176275378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3896546564412764e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.403747679243547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708333339
0.010270437833804073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005680972093265123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.589419930436055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.115173251590505e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0073348373947423e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500000059999999
0.010971382334561203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006093020175656149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.7435656770267488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058530010941964e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0853060382193798e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666729999999
0.011549078073926414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006459183209027423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.8706076053827396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.519294699563123e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1568075572491989e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333399999999
0.012159942507613913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006551572007573992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.004943710587575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.517735785583287e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2273541258797593e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750000069999999
0.012932416270714252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007116193594816985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.28329658660278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47695680109263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3311932208725733e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666739999999
0.013614993195222393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007525773035114218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.4334030922109085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141927632888101e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.393779635608003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333409999999
0.014249755225519804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007889333363919528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.572994553392115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0258266281405767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4660829960919587e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000008
0.014769417360135751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008218457158006462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.6872742255041924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1889540029595233e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5346912603801487e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666749999999
0.015306127329810031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008246683345382357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.8053029123527906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3339794257038448e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6014085041471952e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083333342
0.01599977162412751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008805586473989755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.988512261334765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2098653324734286e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7030128355110456e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1250000089999999
0.016615722166968563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009172400128291084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.1239668603602526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4906768031390848e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7418026986743146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166666676
0.017249758161494325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009506007400685617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.2633986579362066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5051189916054633e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812492060197673e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2083333429999998
0.017825206945302846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009841616361895547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.3899464549573086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6710751480888348e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8895263676537817e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25000001
0.01831337632123832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010140412750296605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.497300507717557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8361684411386697e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9624959928069634e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916666769999998
0.01883982921375034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010150582342555961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.6130735454879364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9812755517755898e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0355298725540072e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333333344
0.019520353288622522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010708418087410998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.800809038888243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8535670268469828e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138784335505556e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375000011
0.020112486005013176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011066790131224944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.931025824311657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.128599130965693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180410969659107e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416666678
0.020721479681744176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011387566125658406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0649505285747084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1394491494486693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248282188581835e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458333345
0.021276081719260605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709718115620199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.1869138866456367e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3031143792041843e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3228651985672634e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000119999999
0.02174371173783638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011996514997281648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.2897510988125374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4673745523228913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936769834697597e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541666679
0.022245398273532044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001198544553438071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.400077730258786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6233952963930086e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4648249952436344e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333459999999
0.02289635042589087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012540734278159197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.560543569878364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4782062638247164e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5671143678126608e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625000013
0.023457744678423344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012882302083209306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.6840006140450125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.753588472129351e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.597529559857858e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666799999998
0.024050156823123735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013188219861745396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.814278848963181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7573234567908985e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6627970608982777e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708333347
0.024614704154776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013504319257795915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.938429291443754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0543924949729986e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7387338052058398e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000139999998
0.025066299210289994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013792661502855534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.0377402310597706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064678950406614e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810987933431189e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791666681
0.025527805490767753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001403762802682125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.139230762883184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229445314493515e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8819969689697318e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333479999998
0.026060466800008397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014040940134736647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.25636910280052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0607525627413813e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9547045596692685e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875000015
